year,country,min_temp,max_temp,min_prec,max_prec
2055,North Macedonia,-10.4,36.69,527.85,850.18
2055,Northern Mariana Islands (U.S.),25.02,30.32,1355.0,2207.34
2055,Norway,-18.6,25.03,1157.29,1573.83
2055,Oman,11.52,45.76,14.26,116.69
2055,Pakistan,-0.32,42.57,308.12,601.41
2055,Palau,25.81,30.17,2536.44,3330.79
2055,Panama,21.72,32.07,2812.48,3764.76
2055,Papua New Guinea,19.39,30.97,3291.44,4493.78
2055,Paraguay,5.2,41.69,1092.28,1697.22
2055,Peru,11.77,29.48,1842.59,2364.33
2055,Philippines,21.1,33.0,2068.51,3020.44
2055,Pitcairn Islands (U.K.),18.88,27.5,955.64,1565.5
2055,Poland,-11.81,33.72,641.56,905.18
2055,Portugal,0.97,36.42,521.34,954.18
2055,Puerto Rico (U.S.),20.18,31.48,764.65,1218.52
2055,Qatar,10.63,45.62,20.16,116.22
2055,R. B. de Venezuela,20.72,35.92,1713.63,2406.7
2055,Republic of Korea,-10.22,33.7,1029.29,1670.26
2055,Republic of Yemen,10.04,40.9,106.82,262.87
2055,Romania,-12.15,35.57,622.63,993.83
2055,Russian Federation,-36.41,30.79,538.86,766.67
2055,Rwanda,14.17,29.19,1505.05,1913.11
2055,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.79,24.32,603.55,781.76
2055,Saint Kitts and Nevis,24.01,29.73,589.56,997.81
2055,Saint Lucia,22.4,31.1,650.54,1045.5
2055,Saint Vincent and the Grenadines,24.77,29.79,798.51,1241.4
2055,Saint-Barthélemy (Fr.),23.96,29.82,583.0,1014.19
2055,Saint-Martin (Fr.),23.99,29.81,591.5,1019.39
2055,Saint-Pierre-et-Miquelon (Fr.),-8.03,21.26,1415.52,1809.26
2055,Samoa,23.17,29.28,2089.33,3099.17
2055,San Marino,-0.15,35.09,646.94,991.92
2055,Saudi Arabia,4.87,46.52,28.82,121.07
2055,Senegal,16.46,44.24,372.45,746.79
2055,Serbia,-11.04,37.49,575.13,921.55
2055,Seychelles,24.66,30.17,1119.77,1643.61
2055,Sierra Leone,20.22,37.37,2189.34,3046.46
2055,Singapore,24.61,31.75,1927.44,2657.24
2055,Sint Maarten (Neth.),23.99,29.8,591.16,1019.36
2055,Slovak Republic,-12.19,34.07,674.78,1004.77
2055,Slovenia,-9.13,33.46,1071.01,1571.24
2055,Solomon Islands,23.98,30.44,3170.03,4189.8
2055,Somalia,19.2,37.76,237.61,525.63
2055,South Africa,0.32,37.9,397.73,657.91
2055,South Sudan,19.48,41.84,1072.48,1459.55
2055,Spain,-2.35,36.7,448.52,771.54
2055,Sri Lanka,20.58,35.14,1447.09,2198.18
2055,Sudan,10.91,44.29,202.64,339.51
2055,Suriname,21.53,36.6,1178.57,1901.9
2055,Svalbard and Jan Mayen (Nor.),-25.52,7.92,522.58,792.36
2055,Sweden,-18.82,27.97,716.92,951.94
2055,Switzerland,-14.35,28.51,1346.07,1859.77
2055,Syrian Arab Republic,-1.27,43.84,149.02,282.38
2055,São Tomé and Príncipe,23.78,29.74,1316.31,1801.9
2055,Tajikistan,-24.8,26.0,592.9,897.81
2055,Tanzania,15.33,34.37,957.0,1394.81
2055,Thailand,15.17,38.62,1378.82,1975.69
2055,The Bahamas,17.64,31.18,732.26,1150.43
2055,The Gambia,17.11,41.73,535.1,1059.01
2055,Timor-Leste,19.47,31.74,1265.54,1993.47
2055,Togo,19.48,38.93,1207.09,1590.65
2055,Tokelau (N.Z.),25.86,30.33,2094.65,3285.83
2055,Tonga,21.17,29.24,1211.07,2212.49
2055,Trinidad and Tobago,23.36,31.31,1045.16,1569.3
2055,Tunisia,3.52,44.18,122.8,257.07
2055,Turkmenistan,-9.81,45.35,118.22,237.09
2055,Turks and Caicos Islands (U.K.),22.68,30.23,577.18,950.47
2055,Tuvalu,25.96,30.48,2152.3,3780.04
2055,Türkiye,-9.94,36.64,533.51,834.43
2055,U.S. Minor Outlying Islands,22.08,29.45,702.43,1642.72
2055,Uganda,17.43,33.9,1540.25,2110.48
2055,Ukraine,-14.99,35.86,528.18,813.18
2055,United Arab Emirates,10.67,47.0,15.33,104.37
2055,United Kingdom,-2.81,25.52,876.26,1156.39
2055,United States Virgin Islands (U.S.),24.18,30.0,694.28,1161.16
2055,United States of America,-17.51,35.67,691.74,1018.45
2055,Uruguay,0.79,36.56,1035.44,1594.8
2055,Uzbekistan,-14.59,43.14,188.23,337.35
2055,Vanuatu,21.5,29.75,1601.06,2791.22
2055,Vatican City,-1.97,36.66,693.41,1051.79
2055,Vietnam,12.81,35.67,1731.32,2439.15
2055,Wallis and Futuna (Fr.),25.03,30.14,2309.23,3280.19
2055,West Bank and Gaza,4.46,39.68,216.32,394.25
2055,Zambia,10.86,37.63,877.6,1232.26
2055,Zimbabwe,7.62,38.91,464.57,850.03
2056,Afghanistan,-13.0,38.05,236.65,487.77
2056,Albania,-6.39,34.52,897.02,1451.54
2056,Algeria,2.79,46.57,36.97,97.04
2056,American Samoa (U.S.),24.96,30.02,1952.88,2911.72
2056,Andorra,-12.54,27.97,707.89,1145.8
2056,Angola,11.86,36.32,956.93,1300.43
2056,Anguilla (U.K.),23.93,29.84,587.7,1016.54
2056,Antigua and Barbuda,24.05,29.82,599.08,1004.71
2056,Arab Republic of Egypt,5.25,43.87,5.42,31.63
2056,Argentina,-3.43,36.1,633.43,1007.66
2056,Armenia,-16.78,31.74,721.94,998.86
2056,Aruba (Neth.),25.51,30.28,433.41,859.06
2056,Australia,5.78,42.96,271.82,626.15
2056,Austria,-13.49,31.3,1040.0,1454.37
2056,Azerbaijan,-9.02,36.91,498.1,746.33
2056,Bahrain,13.33,39.1,20.75,115.42
2056,Bangladesh,11.85,38.09,1864.81,2865.06
2056,Barbados,24.72,29.79,769.37,1181.31
2056,Belarus,-17.1,33.45,639.36,897.15
2056,Belgium,-5.73,32.83,740.64,1033.21
2056,Belize,16.86,35.78,1272.88,1820.31
2056,Benin,18.96,40.77,980.63,1342.87
2056,Bermuda (U.K.),13.39,29.41,1178.71,1601.21
2056,Bhutan,-5.59,23.26,2879.58,3861.04
2056,Bolivia,6.78,35.15,1209.42,1658.55
2056,"Bonaire, Sint Eustatius and Saba",25.35,30.16,552.37,995.08
2056,Bosnia and Herzegovina,-11.43,34.53,922.86,1426.77
2056,Botswana,3.64,40.81,284.27,572.75
2056,Bouvet Island (Nor.),-8.88,5.34,930.27,1080.21
2056,Brazil,16.55,37.93,1396.6,2029.3
2056,British Indian Ocean Territory (U.K.),25.22,30.01,1833.59,2872.87
2056,British Virgin Islands (U.K.),23.96,29.92,654.78,1118.81
2056,Brunei Darussalam,22.41,33.93,2712.94,3608.51
2056,Bulgaria,-9.99,35.93,556.43,905.25
2056,Burkina Faso,16.37,43.36,565.65,863.28
2056,Burundi,15.06,30.74,1836.68,2358.03
2056,Cabo Verde,19.45,28.86,75.41,229.32
2056,Cambodia,18.33,38.67,1544.52,2105.02
2056,Cameroon,17.53,37.19,1670.46,2098.48
2056,Canada,-33.85,27.76,599.79,827.55
2056,Cayman Islands (U.K.),22.78,31.11,806.47,1368.19
2056,Central African Republic,17.43,39.99,1327.49,1717.08
2056,Chad,10.86,44.28,282.21,473.38
2056,Chile,-3.35,24.49,1175.99,1661.79
2056,China,-18.06,31.95,720.26,1036.81
2056,China,7.06,30.56,2287.51,3550.24
2056,Christmas Island (Aus.),24.95,30.01,848.07,1685.58
2056,Cocos (Keeling) Islands (Aus.),24.55,29.56,912.02,1794.97
2056,Colombia,19.35,33.91,3003.26,3794.72
2056,Comoros,21.53,29.89,1023.33,1537.77
2056,Congo,19.11,35.19,1516.82,1912.78
2056,Cook Islands (N.Z.),21.39,29.08,1325.69,2278.6
2056,Costa Rica,18.81,31.04,2650.17,3931.46
2056,Croatia,-7.42,35.81,860.53,1320.49
2056,Cuba,16.09,34.46,750.44,1207.88
2056,Curaçao (Neth.),25.47,30.28,588.7,1080.39
2056,Cyprus,4.36,35.79,243.65,456.05
2056,Czech Republic,-11.2,34.04,666.21,947.87
2056,Côte d'Ivoire,19.0,37.86,1166.59,1538.64
2056,D. P. R. of Korea,-20.06,31.79,1005.35,1524.28
2056,Democratic Republic of Congo,18.32,35.61,1680.69,2115.73
2056,Denmark,-5.07,27.35,673.9,930.58
2056,Djibouti,18.26,42.6,181.18,399.1
2056,Dominica,23.87,29.24,758.68,1257.03
2056,Dominican Republic,18.02,32.5,792.27,1235.5
2056,Ecuador,15.76,29.75,2691.02,3513.16
2056,El Salvador,17.39,36.24,1158.78,1824.04
2056,Equatorial Guinea,20.11,32.64,2801.49,3395.41
2056,Eritrea,16.48,40.92,274.34,522.44
2056,Estonia,-15.17,29.44,660.19,909.79
2056,Eswatini,5.93,37.5,680.68,1089.02
2056,Ethiopia,14.79,36.02,896.82,1347.15
2056,Faroe Islands (Den.),-1.25,14.02,970.01,1278.37
2056,Federated States of Micronesia,25.89,30.13,2680.04,3900.98
2056,Fiji,18.64,30.6,1648.87,2836.81
2056,Finland,-6.52,23.89,563.13,749.84
2056,Finland,-22.21,29.11,644.85,875.26
2056,France,-5.53,34.17,745.76,1100.08
2056,France,23.39,29.74,717.78,1161.47
2056,France,21.49,36.15,1362.86,2067.99
2056,France,22.84,30.1,694.77,1146.94
2056,France,24.18,30.13,835.29,1271.09
2056,France,13.96,27.54,1261.14,2084.24
2056,French Polynesia (Fr.),23.4,29.1,1042.6,1730.22
2056,French Southern and Antarctic Lands (Fr.),-3.88,11.93,1658.53,1935.01
2056,Gabon,19.34,34.26,1917.53,2372.09
2056,Georgia,-13.69,31.99,1094.93,1499.87
2056,Germany,-8.65,33.82,748.89,1039.74
2056,Ghana,20.51,38.96,1032.66,1376.57
2056,Gibraltar (U.K.),9.34,30.72,388.12,884.19
2056,Greece,-2.56,35.52,543.57,896.16
2056,Greenland (Den.),-39.78,3.26,359.68,595.42
2056,Grenada,24.99,29.95,887.14,1360.17
2056,Guam (U.S.),25.7,30.16,1571.33,2562.17
2056,Guatemala,13.39,35.17,1513.51,2190.84
2056,Guernsey (U.K.),3.45,22.32,744.68,1069.61
2056,Guinea,17.08,39.53,1499.28,2117.62
2056,Guinea-Bissau,18.27,40.75,1055.45,1765.04
2056,Guyana,21.0,35.18,1323.0,2025.11
2056,Haiti,19.39,32.88,700.13,1114.07
2056,Heard Island and McDonald Islands (Aus.),-3.37,7.56,1162.49,1342.76
2056,Honduras,15.91,34.97,1262.84,1955.24
2056,"Hong Kong, SAR",7.38,33.88,1510.31,2317.27
2056,Hungary,-9.16,37.61,530.55,837.65
2056,Iceland,-12.95,16.29,1203.05,1606.07
2056,India,9.11,41.47,939.33,1645.37
2056,Indonesia,21.08,32.84,2625.92,3676.72
2056,Iraq,0.35,49.13,125.02,301.57
2056,Ireland,-1.65,24.54,915.7,1200.18
2056,Islamic Republic of Iran,-5.13,42.63,178.42,391.75
2056,Isle of Man (U.K.),2.39,20.18,929.22,1191.29
2056,Israel,4.77,39.56,138.26,260.36
2056,Italy,-3.5,33.53,760.35,1179.91
2056,Jamaica,19.35,32.47,853.97,1347.42
2056,Japan,-5.91,31.9,1542.3,2112.65
2056,Jersey (U.K.),2.51,23.89,812.16,1169.62
2056,Jordan,-0.11,42.24,44.75,105.42
2056,Kazakhstan,-25.6,39.67,274.46,442.28
2056,Kenya,18.6,36.27,600.93,1048.27
2056,Kiribati,25.4,29.92,679.55,2603.2
2056,Kosovo,-11.28,36.35,603.0,951.67
2056,Kuwait,4.03,50.12,59.04,216.39
2056,Kyrgyz Republic,-23.75,25.44,743.89,1088.56
2056,Lao People's Democratic Republic,9.7,36.17,1709.03,2356.12
2056,Latvia,-15.56,30.97,664.67,922.98
2056,Lebanon,-1.65,34.79,391.74,661.12
2056,Lesotho,-7.55,30.49,906.87,1286.47
2056,Liberia,20.59,34.56,1991.74,2668.78
2056,Libya,3.06,44.7,10.53,37.22
2056,Liechtenstein,-15.19,29.38,1631.75,2219.68
2056,Lithuania,-14.74,32.12,663.18,929.5
2056,Luxembourg,-7.53,33.71,734.73,1045.85
2056,"Macau, SAR",8.09,33.87,1548.89,2348.28
2056,Madagascar,12.97,34.44,1103.73,1660.03
2056,Malawi,13.13,35.16,1076.51,1549.75
2056,Malaysia,21.13,33.93,2494.57,3322.39
2056,Maldives,25.55,30.66,1583.88,2355.73
2056,Mali,11.64,46.3,219.96,390.36
2056,Malta,10.73,30.5,263.72,509.16
2056,Marshall Islands,25.83,30.0,2047.05,3033.3
2056,Mauritania,10.22,47.13,38.45,125.06
2056,Mauritius,18.5,29.74,801.44,1354.26
2056,Mexico,5.03,37.53,626.53,996.48
2056,Moldova,-12.71,36.81,462.16,766.17
2056,Monaco,3.37,29.3,623.6,980.4
2056,Mongolia,-31.36,34.6,230.62,364.66
2056,Montenegro,-10.29,32.68,1186.68,1906.25
2056,Montserrat (U.K.),24.21,29.77,580.81,954.73
2056,Morocco,2.42,40.74,170.8,365.75
2056,Mozambique,13.78,38.66,632.5,1048.12
2056,Myanmar,10.91,37.58,2091.4,2870.94
2056,Namibia,4.57,38.94,202.73,427.78
2056,Nauru,25.94,30.46,883.43,3780.13
2056,Nepal,-4.71,28.68,1767.81,2611.68
2056,Netherlands,-4.81,31.24,719.59,992.05
2056,New Caledonia (Fr.),14.66,30.49,946.61,1976.74
2056,New Zealand,-1.31,24.23,1383.52,1828.15
2056,Nicaragua,19.92,34.96,1291.72,2023.7
2056,Niger,8.93,45.28,74.92,189.16
2056,Nigeria,17.44,41.1,991.17,1387.88
2056,Niue (N.Z.),21.92,29.46,1343.2,2244.25
2056,Norfolk Island (Aus.),15.66,25.86,731.22,1234.28
2056,North Macedonia,-10.3,36.68,532.11,846.66
2056,Northern Mariana Islands (U.S.),25.05,30.34,1353.66,2225.05
2056,Norway,-18.59,25.07,1152.6,1571.46
2056,Oman,11.49,45.79,14.62,120.95
2056,Pakistan,-0.24,42.61,312.24,607.4
2056,Palau,25.81,30.18,2544.44,3318.68
2056,Panama,21.75,32.11,2807.43,3767.78
2056,Papua New Guinea,19.38,30.99,3272.29,4498.85
2056,Paraguay,5.27,41.71,1091.26,1698.05
2056,Peru,11.8,29.52,1840.02,2359.78
2056,Philippines,21.11,33.02,2073.91,3018.76
2056,Pitcairn Islands (U.K.),18.89,27.52,958.03,1586.63
2056,Poland,-11.75,33.77,641.67,901.88
2056,Portugal,1.0,36.49,513.63,950.51
2056,Puerto Rico (U.S.),20.17,31.51,765.32,1207.6
2056,Qatar,10.54,45.64,19.6,121.0
2056,R. B. de Venezuela,20.75,35.97,1698.89,2405.86
2056,Republic of Korea,-10.24,33.73,1042.43,1675.14
2056,Republic of Yemen,10.04,40.94,106.07,261.66
2056,Romania,-12.16,35.6,622.49,989.73
2056,Russian Federation,-36.36,30.83,538.19,769.03
2056,Rwanda,14.19,29.24,1496.62,1913.21
2056,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.81,24.33,602.02,785.6
2056,Saint Kitts and Nevis,24.05,29.77,576.27,981.18
2056,Saint Lucia,22.39,31.13,647.39,1036.29
2056,Saint Vincent and the Grenadines,24.78,29.82,796.71,1230.53
2056,Saint-Barthélemy (Fr.),23.99,29.86,568.07,998.44
2056,Saint-Martin (Fr.),24.02,29.85,576.92,1005.54
2056,Saint-Pierre-et-Miquelon (Fr.),-7.97,21.24,1425.14,1802.55
2056,Samoa,23.19,29.31,2056.56,3098.24
2056,San Marino,-0.21,35.13,640.59,991.94
2056,Saudi Arabia,4.82,46.58,29.0,124.19
2056,Senegal,16.5,44.29,362.2,746.35
2056,Serbia,-10.97,37.49,575.94,922.76
2056,Seychelles,24.67,30.2,1131.92,1667.06
2056,Sierra Leone,20.31,37.41,2193.07,3030.34
2056,Singapore,24.64,31.78,1932.86,2654.39
2056,Sint Maarten (Neth.),24.02,29.84,576.54,1005.47
2056,Slovak Republic,-12.26,34.23,675.02,996.52
2056,Slovenia,-9.13,33.56,1075.35,1572.87
2056,Solomon Islands,24.0,30.47,3121.29,4177.86
2056,Somalia,19.22,37.78,234.86,528.2
2056,South Africa,0.32,37.93,396.8,661.99
2056,South Sudan,19.54,41.88,1064.3,1452.8
2056,Spain,-2.32,36.72,444.9,773.53
2056,Sri Lanka,20.63,35.18,1447.17,2183.4
2056,Sudan,10.89,44.32,199.83,337.36
2056,Suriname,21.57,36.67,1166.67,1901.18
2056,Svalbard and Jan Mayen (Nor.),-25.42,7.96,523.94,794.39
2056,Sweden,-18.78,27.99,714.85,952.71
2056,Switzerland,-14.19,28.59,1349.51,1860.97
2056,Syrian Arab Republic,-1.36,43.88,147.45,284.27
2056,São Tomé and Príncipe,23.81,29.79,1315.5,1808.0
2056,Tajikistan,-24.69,26.07,588.12,905.94
2056,Tanzania,15.37,34.41,950.56,1400.39
2056,Thailand,15.23,38.67,1379.81,1965.05
2056,The Bahamas,17.65,31.22,733.13,1153.62
2056,The Gambia,17.15,41.79,514.2,1046.49
2056,Timor-Leste,19.49,31.75,1246.89,2005.15
2056,Togo,19.56,38.98,1204.55,1589.45
2056,Tokelau (N.Z.),25.86,30.35,2068.5,3298.26
2056,Tonga,21.17,29.29,1222.53,2185.26
2056,Trinidad and Tobago,23.36,31.33,1043.28,1572.98
2056,Tunisia,3.56,44.25,120.76,256.69
2056,Turkmenistan,-9.85,45.42,117.33,239.94
2056,Turks and Caicos Islands (U.K.),22.69,30.25,575.04,944.85
2056,Tuvalu,25.99,30.5,2131.45,3768.8
2056,Türkiye,-10.09,36.65,529.43,831.52
2056,U.S. Minor Outlying Islands,22.11,29.48,696.46,1662.77
2056,Uganda,17.47,33.93,1521.26,2104.85
2056,Ukraine,-15.0,35.96,528.17,806.54
2056,United Arab Emirates,10.67,47.02,15.92,109.96
2056,United Kingdom,-2.86,25.57,867.36,1149.35
2056,United States Virgin Islands (U.S.),24.19,30.02,685.23,1157.18
2056,United States of America,-17.44,35.71,691.71,1022.85
2056,Uruguay,0.85,36.6,1024.42,1606.64
2056,Uzbekistan,-14.57,43.23,185.96,340.38
2056,Vanuatu,21.5,29.78,1569.09,2775.07
2056,Vatican City,-1.92,36.74,694.22,1050.84
2056,Vietnam,12.8,35.71,1734.85,2431.59
2056,Wallis and Futuna (Fr.),25.06,30.16,2272.56,3272.71
2056,West Bank and Gaza,4.44,39.65,213.38,396.22
2056,Zambia,10.9,37.66,881.07,1233.29
2056,Zimbabwe,7.64,38.93,469.98,845.24
2057,Afghanistan,-12.9,38.07,234.62,489.1
2057,Albania,-6.34,34.55,902.0,1446.77
2057,Algeria,2.84,46.62,36.84,98.44
2057,American Samoa (U.S.),24.98,30.05,1924.6,2907.03
2057,Andorra,-12.62,27.98,704.69,1150.83
2057,Angola,11.89,36.37,958.57,1302.69
2057,Anguilla (U.K.),23.96,29.87,577.46,1010.05
2057,Antigua and Barbuda,24.08,29.85,590.82,992.19
2057,Arab Republic of Egypt,5.24,43.93,5.36,32.75
2057,Argentina,-3.41,36.13,631.39,1013.13
2057,Armenia,-16.94,31.85,716.85,994.12
2057,Aruba (Neth.),25.52,30.29,432.66,864.89
2057,Australia,5.8,42.98,274.54,629.37
2057,Austria,-13.51,31.43,1044.99,1454.9
2057,Azerbaijan,-9.21,36.98,495.24,746.51
2057,Bahrain,13.3,39.12,20.27,117.62
2057,Bangladesh,11.9,38.18,1876.06,2843.87
2057,Barbados,24.73,29.81,769.2,1177.49
2057,Belarus,-17.08,33.47,640.76,894.98
2057,Belgium,-5.72,32.94,739.6,1031.65
2057,Belize,16.84,35.84,1281.5,1796.17
2057,Benin,19.01,40.84,977.8,1336.47
2057,Bermuda (U.K.),13.45,29.44,1183.61,1604.2
2057,Bhutan,-5.56,23.28,2890.47,3847.87
2057,Bolivia,6.81,35.21,1202.73,1654.31
2057,"Bonaire, Sint Eustatius and Saba",25.35,30.19,553.63,999.65
2057,Bosnia and Herzegovina,-11.41,34.55,917.95,1424.01
2057,Botswana,3.66,40.84,286.28,574.41
2057,Bouvet Island (Nor.),-8.83,5.36,932.61,1083.18
2057,Brazil,16.57,37.95,1390.85,2031.42
2057,British Indian Ocean Territory (U.K.),25.24,30.04,1837.6,2873.12
2057,British Virgin Islands (U.K.),23.99,29.95,648.06,1122.48
2057,Brunei Darussalam,22.43,33.95,2740.12,3594.8
2057,Bulgaria,-9.9,35.93,555.71,902.46
2057,Burkina Faso,16.41,43.4,562.23,862.9
2057,Burundi,15.08,30.79,1826.46,2356.04
2057,Cabo Verde,19.46,28.87,73.54,233.11
2057,Cambodia,18.32,38.7,1549.03,2109.45
2057,Cameroon,17.55,37.22,1668.09,2103.66
2057,Canada,-33.74,27.81,599.44,828.51
2057,Cayman Islands (U.K.),22.79,31.14,805.01,1362.54
2057,Central African Republic,17.49,40.02,1321.2,1717.09
2057,Chad,10.87,44.33,279.6,469.45
2057,Chile,-3.33,24.55,1168.06,1663.32
2057,China,-18.01,32.0,720.2,1036.08
2057,China,7.05,30.56,2287.19,3546.17
2057,Christmas Island (Aus.),24.99,30.03,842.77,1709.1
2057,Cocos (Keeling) Islands (Aus.),24.58,29.58,916.33,1804.59
2057,Colombia,19.37,33.96,2997.87,3784.02
2057,Comoros,21.52,29.91,1025.83,1549.81
2057,Congo,19.12,35.22,1516.06,1911.7
2057,Cook Islands (N.Z.),21.39,29.11,1303.64,2281.44
2057,Costa Rica,18.84,31.08,2652.44,3919.91
2057,Croatia,-7.46,35.86,854.77,1318.39
2057,Cuba,16.09,34.5,749.4,1209.56
2057,Curaçao (Neth.),25.49,30.3,590.8,1084.55
2057,Cyprus,4.26,35.79,239.73,453.54
2057,Czech Republic,-11.22,34.14,667.83,944.09
2057,Côte d'Ivoire,19.06,37.91,1164.77,1536.64
2057,D. P. R. of Korea,-20.0,31.83,1007.71,1533.19
2057,Democratic Republic of Congo,18.35,35.66,1674.41,2116.32
2057,Denmark,-5.07,27.47,670.75,925.68
2057,Djibouti,18.27,42.61,181.49,398.73
2057,Dominica,23.9,29.27,757.7,1250.94
2057,Dominican Republic,18.06,32.54,797.17,1228.78
2057,Ecuador,15.78,29.82,2683.73,3518.02
2057,El Salvador,17.39,36.27,1163.11,1824.3
2057,Equatorial Guinea,20.13,32.69,2803.94,3392.11
2057,Eritrea,16.5,40.95,270.9,520.36
2057,Estonia,-14.96,29.47,657.41,908.38
2057,Eswatini,5.96,37.55,673.23,1094.74
2057,Ethiopia,14.84,36.05,892.39,1345.78
2057,Faroe Islands (Den.),-1.31,14.01,963.85,1280.31
2057,Federated States of Micronesia,25.9,30.14,2690.2,3916.15
2057,Fiji,18.66,30.63,1659.65,2851.7
2057,Finland,-6.32,23.92,562.32,752.01
2057,Finland,-22.06,29.11,645.97,878.89
2057,France,-5.54,34.24,743.62,1099.4
2057,France,23.42,29.77,718.42,1148.63
2057,France,21.52,36.22,1364.21,2073.62
2057,France,22.84,30.14,693.52,1137.86
2057,France,24.19,30.15,850.08,1272.72
2057,France,13.94,27.58,1284.17,2080.69
2057,French Polynesia (Fr.),23.4,29.15,1041.69,1732.73
2057,French Southern and Antarctic Lands (Fr.),-3.89,11.95,1659.84,1935.11
2057,Gabon,19.37,34.3,1923.64,2374.99
2057,Georgia,-13.78,32.06,1089.36,1495.23
2057,Germany,-8.64,33.91,750.46,1038.65
2057,Ghana,20.56,39.01,1029.45,1375.17
2057,Gibraltar (U.K.),9.35,30.75,382.22,882.95
2057,Greece,-2.5,35.52,538.76,895.39
2057,Greenland (Den.),-39.73,3.27,362.52,598.77
2057,Grenada,25.01,29.97,885.66,1359.04
2057,Guam (U.S.),25.71,30.18,1581.8,2570.77
2057,Guatemala,13.38,35.22,1514.86,2191.13
2057,Guernsey (U.K.),3.44,22.36,738.73,1065.49
2057,Guinea,17.15,39.57,1499.7,2108.81
2057,Guinea-Bissau,18.34,40.79,1048.1,1760.25
2057,Guyana,21.03,35.25,1312.92,2032.08
2057,Haiti,19.41,32.93,702.62,1114.88
2057,Heard Island and McDonald Islands (Aus.),-3.32,7.59,1163.45,1348.1
2057,Honduras,15.92,35.03,1271.19,1957.7
2057,"Hong Kong, SAR",7.48,33.95,1495.12,2319.26
2057,Hungary,-9.2,37.73,528.66,835.87
2057,Iceland,-12.9,16.3,1200.76,1600.96
2057,India,9.14,41.51,943.92,1647.99
2057,Indonesia,21.09,32.87,2613.96,3678.19
2057,Iraq,0.31,49.2,125.75,303.22
2057,Ireland,-1.66,24.63,908.13,1200.93
2057,Islamic Republic of Iran,-5.18,42.66,179.45,394.55
2057,Isle of Man (U.K.),2.43,20.19,915.95,1189.53
2057,Israel,4.74,39.57,137.85,260.85
2057,Italy,-3.47,33.58,754.31,1183.73
2057,Jamaica,19.38,32.5,848.95,1350.98
2057,Japan,-5.9,31.96,1547.9,2114.05
2057,Jersey (U.K.),2.49,23.93,805.23,1163.3
2057,Jordan,-0.17,42.27,44.39,105.81
2057,Kazakhstan,-25.54,39.73,273.31,443.74
2057,Kenya,18.63,36.3,600.43,1050.96
2057,Kiribati,25.41,29.98,675.74,2642.73
2057,Kosovo,-11.2,36.34,609.11,955.24
2057,Kuwait,3.97,50.16,60.72,217.5
2057,Kyrgyz Republic,-23.63,25.49,742.68,1089.25
2057,Lao People's Democratic Republic,9.73,36.24,1704.95,2353.81
2057,Latvia,-15.42,31.01,658.33,923.41
2057,Lebanon,-1.68,34.81,390.28,660.34
2057,Lesotho,-7.57,30.5,899.48,1293.24
2057,Liberia,20.65,34.59,1994.37,2670.2
2057,Libya,3.08,44.78,10.32,37.58
2057,Liechtenstein,-15.01,29.5,1637.19,2220.21
2057,Lithuania,-14.7,32.19,659.98,930.32
2057,Luxembourg,-7.5,33.85,736.19,1041.55
2057,"Macau, SAR",8.16,33.93,1537.49,2339.44
2057,Madagascar,12.99,34.46,1112.96,1665.6
2057,Malawi,13.15,35.17,1078.08,1553.86
2057,Malaysia,21.15,33.95,2496.91,3315.42
2057,Maldives,25.57,30.68,1596.42,2351.25
2057,Mali,11.74,46.34,218.34,392.5
2057,Malta,10.77,30.54,259.96,507.22
2057,Marshall Islands,25.85,30.02,2066.66,3042.19
2057,Mauritania,10.32,47.17,38.23,126.18
2057,Mauritius,18.54,29.78,804.15,1350.75
2057,Mexico,5.01,37.57,628.26,995.97
2057,Moldova,-12.61,36.84,458.96,763.5
2057,Monaco,3.38,29.39,623.38,978.57
2057,Mongolia,-31.3,34.66,230.31,366.74
2057,Montenegro,-10.24,32.69,1188.42,1909.93
2057,Montserrat (U.K.),24.24,29.8,575.08,942.44
2057,Morocco,2.43,40.79,171.43,368.62
2057,Mozambique,13.8,38.68,633.46,1048.3
2057,Myanmar,10.93,37.65,2096.97,2860.69
2057,Namibia,4.6,38.97,203.64,430.69
2057,Nauru,25.94,30.5,853.8,3800.94
2057,Nepal,-4.62,28.73,1775.97,2599.84
2057,Netherlands,-4.79,31.32,719.05,989.6
2057,New Caledonia (Fr.),14.66,30.51,939.65,1988.65
2057,New Zealand,-1.3,24.27,1385.95,1824.72
2057,Nicaragua,19.94,35.02,1301.81,2015.49
2057,Niger,8.96,45.33,74.17,187.07
2057,Nigeria,17.47,41.15,986.66,1389.65
2057,Niue (N.Z.),21.93,29.5,1357.27,2251.64
2057,Norfolk Island (Aus.),15.65,25.87,728.88,1239.75
2057,North Macedonia,-10.19,36.69,535.69,844.2
2057,Northern Mariana Islands (U.S.),25.08,30.37,1360.59,2240.44
2057,Norway,-18.54,25.1,1146.53,1569.79
2057,Oman,11.48,45.82,14.82,123.71
2057,Pakistan,-0.17,42.64,314.5,612.57
2057,Palau,25.82,30.2,2547.28,3315.42
2057,Panama,21.78,32.14,2803.46,3774.99
2057,Papua New Guinea,19.39,31.01,3251.79,4504.26
2057,Paraguay,5.32,41.74,1091.58,1696.23
2057,Peru,11.82,29.57,1837.42,2356.72
